Comp,BID,SID,CID,rg,asph,acyl,anis,num dom,seg,avgsize,maxsize,eig1,eig2,eig3,eig4,eig5,eig6,eig7,eig8,eig9,eig10,n_eig
0.4,0.4,18,17,9.442377217,49.33908927,20.68751387,0.35789824,2,3,198.5,329,0.000812504,0.002822522,0.003828412,0.008518882,0.012171184,0.017293014,0.019367428,0.021934814,0.024145412,0.027272666,1.02E-05
0.4,0.4,18,18,7.630647163,15.35078158,8.081008679,0.090963428,1,2,398,398,0.002306612,0.004112049,0.00710022,0.009447066,0.012807343,0.018721348,0.022239287,0.023892248,0.030648133,0.031930873,2.92E-05
0.4,0.4,18,19,8.914797695,44.34159314,18.38611727,0.366368502,1,2,398,398,0.001105944,0.004454817,0.007510344,0.012931592,0.016590097,0.018505874,0.020846909,0.026175615,0.031104553,0.034474226,1.40E-05
0.4,0.4,18,20,10.0040891,65.27600582,24.57197485,0.484251427,2,6,197,237,0.000495497,0.004589388,0.009733447,0.011271566,0.014371311,0.016395052,0.023087868,0.025475686,0.028262162,0.034598721,6.19E-06
0.4,0.4,18,21,8.194620544,29.41576666,13.60022649,0.235984879,2,3,198.5,379,0.001989443,0.0042179,0.004660797,0.007746734,0.013571241,0.014342908,0.01811284,0.018725555,0.022176022,0.025834394,2.49E-05
0.4,0.4,18,22,7.793822554,26.13867613,13.14467983,0.231432089,1,2,398,398,0.003131769,0.004324427,0.00942976,0.014720229,0.017268107,0.019480691,0.020981579,0.027551375,0.032068788,0.03512609,3.91E-05
0.4,0.4,18,23,8.340046064,31.19983931,14.50605616,0.246986374,1,2,398,398,0.002255591,0.004778525,0.008714983,0.01236692,0.016824838,0.017476887,0.018470274,0.021951399,0.026798671,0.028727751,2.86E-05
0.4,0.4,19,0,9.425887045,51.29868229,20.42513303,0.389607503,1,4,396,396,0.001349252,0.003998501,0.009212186,0.011222141,0.01165861,0.019059151,0.020429859,0.026253734,0.028854567,0.032661776,1.71E-05
0.4,0.4,19,1,7.869898475,21.13131472,9.947161331,0.147344844,1,4,396,396,0.001848786,0.004367701,0.00736079,0.01258832,0.013339381,0.020296744,0.025260723,0.029743026,0.031734525,0.035430429,2.31E-05
0.4,0.4,19,2,8.13090814,28.58210607,14.21704602,0.234180472,1,4,396,396,0.002149934,0.006426166,0.007047942,0.010052999,0.011191931,0.018099169,0.019941516,0.022019848,0.026630038,0.030164814,2.69E-05
0.4,0.4,19,3,8.760966518,37.60762677,15.09376232,0.283614499,2,6,197,389,0.001614822,0.004106647,0.006005144,0.006844131,0.009532882,0.014223707,0.01509701,0.018192733,0.018895336,0.021441923,2.02E-05
0.4,0.4,19,4,8.459363549,29.30355426,16.00491817,0.216912005,2,6,197,389,0.002063464,0.00329374,0.005691175,0.007479438,0.011824774,0.01292451,0.020031032,0.026811491,0.027770189,0.029263061,2.61E-05
0.4,0.4,19,5,7.556724761,17.49727272,10.72002885,0.128344331,1,4,396,396,0.002790287,0.003286568,0.008337196,0.01206668,0.015803076,0.016655367,0.020532657,0.02750199,0.028796605,0.031265406,3.53E-05
0.4,0.4,19,6,8.954177229,35.39523447,16.00943977,0.238714136,1,4,396,396,0.001045889,0.002783006,0.004598297,0.006397894,0.00937612,0.009700728,0.011637784,0.014992602,0.01784252,0.024674355,1.32E-05
0.4,0.4,19,7,7.171008097,16.54168962,6.586642388,0.124395655,1,4,396,396,0.002658846,0.006134037,0.00928227,0.011261933,0.016402725,0.017972731,0.020048112,0.02619207,0.029422508,0.033196181,3.37E-05
0.4,0.4,19,8,7.447161297,18.25496914,10.83559402,0.14369112,2,6,197,389,0.003145268,0.005531242,0.007146188,0.011430323,0.014801746,0.015563154,0.019616327,0.023670394,0.025392736,0.029149111,3.93E-05
0.4,0.4,19,9,8.152621865,20.72724276,9.954594957,0.124394528,2,6,197,389,0.001426727,0.00403958,0.006134051,0.007720054,0.0106556,0.012934038,0.015052514,0.017023005,0.020837664,0.024880273,1.78E-05
0.4,0.4,19,10,10.91884336,79.67559286,33.52190573,0.514219234,3,7,131,269,0.000434054,0.004038718,0.007071066,0.009133732,0.012022911,0.015821945,0.017387878,0.021925181,0.027311551,0.028322331,5.49E-06
0.4,0.4,19,11,9.552657738,33.04845736,21.63218488,0.183763967,2,17,191.5,367,0.00128401,0.00176145,0.004094415,0.00577065,0.010104591,0.015251195,0.018988164,0.020544787,0.024450505,0.025671256,1.63E-05
0.4,0.4,19,12,8.461615157,26.19240402,12.18338467,0.166699263,1,4,396,396,0.002357702,0.003812993,0.005168787,0.008542861,0.008762657,0.013131414,0.02162626,0.028042128,0.030931786,0.034929237,2.98E-05
0.4,0.4,19,13,9.09976924,42.88285178,19.46146288,0.326170021,2,4,198,368,0.001743717,0.00421356,0.008602083,0.011481956,0.014016275,0.019255175,0.0248755,0.030294751,0.035072379,0.038774289,2.21E-05
0.4,0.4,19,14,7.774928676,29.17248436,11.15108605,0.273354449,1,4,396,396,0.00263377,0.006751718,0.010079169,0.011953088,0.014430972,0.019564998,0.023488947,0.028042367,0.030983349,0.036222473,3.33E-05
0.4,0.4,19,15,8.108772589,17.12672455,10.46291489,0.096664519,2,7,196.5,388,0.001997279,0.002536272,0.005929483,0.012690195,0.015002234,0.015879209,0.017243651,0.017952558,0.02033144,0.023300915,2.50E-05
0.4,0.4,19,16,8.063500466,31.53634596,12.91593568,0.278705063,1,4,396,396,0.001059971,0.004895924,0.009833697,0.011308596,0.013622162,0.017208009,0.023252722,0.024156935,0.0262238,0.029391986,1.32E-05
0.4,0.4,19,17,7.509322492,18.92587253,13.22595736,0.16109567,2,6,197,389,0.004035875,0.006338323,0.008891537,0.011006112,0.017830668,0.021224476,0.022602334,0.025959878,0.026963124,0.029120707,5.11E-05
0.4,0.4,19,18,7.084604887,12.24585643,7.214655504,0.081123925,2,6,197,389,0.003121921,0.006116391,0.008970211,0.010894201,0.013583153,0.01543043,0.021275289,0.024839163,0.027691692,0.033204238,3.95E-05
0.4,0.4,19,19,9.575793612,55.02419767,21.79866467,0.410218982,4,9,97.75,221,0.000665912,0.004942358,0.006212747,0.006777089,0.015020211,0.019485545,0.02173668,0.023767656,0.030297318,0.031861186,8.32E-06
0.4,0.4,19,20,10.52960767,63.73310275,27.32994095,0.389046121,2,5,197.5,229,0.000508852,0.002930527,0.004734254,0.005307225,0.010912858,0.012057386,0.017429701,0.024310246,0.025466162,0.028220037,6.36E-06
0.4,0.4,19,21,7.711857484,19.3808441,9.297763052,0.135686625,2,7,196.5,388,0.001834587,0.004506312,0.007484217,0.012026807,0.01384296,0.015112497,0.017143184,0.018944832,0.02560899,0.026874494,2.29E-05
0.4,0.4,19,22,8.511005419,37.21459628,15.965487,0.31743323,2,7,196.5,388,0.001697424,0.00397827,0.006787503,0.008765478,0.014261784,0.017144938,0.019322929,0.021092159,0.023456055,0.024715051,2.12E-05
0.4,0.4,19,23,8.774409306,38.17978224,16.56069817,0.294975296,2,6,197,389,0.001447058,0.00286109,0.006608384,0.009471107,0.013200734,0.014165074,0.015999791,0.019688091,0.026097769,0.030139874,1.83E-05
0.4,0.6,20,0,7.726167519,17.77536652,13.4442955,0.1338567,1,7,393,393,0.0026307,0.003661404,0.005095228,0.009765172,0.015872337,0.016699451,0.018565758,0.023474297,0.028615796,0.033696483,3.29E-05
0.4,0.6,20,1,7.263415623,15.22660967,9.942041205,0.115807774,1,7,393,393,0.003099627,0.006722202,0.007598663,0.012405941,0.015952577,0.018508963,0.023281367,0.029176279,0.030545031,0.03078841,3.87E-05
0.4,0.6,20,2,7.956436865,24.63619526,10.19058411,0.180978584,2,16,192,368,0.001866596,0.00385276,0.005501964,0.007821745,0.010544787,0.016940728,0.01810875,0.022642871,0.026939755,0.030168042,2.39E-05
0.4,0.6,20,3,7.621321462,19.08785788,9.281621964,0.136896992,1,7,393,393,0.002595519,0.0034037,0.006754949,0.008743122,0.011677733,0.013725452,0.017774803,0.019610079,0.026663918,0.029880238,3.29E-05
0.4,0.6,20,4,8.061458264,27.22981824,11.30356809,0.210453597,1,7,393,393,0.001571127,0.004713253,0.008459824,0.009440129,0.018779735,0.021275479,0.02264928,0.025505674,0.028804278,0.03570378,1.96E-05
0.4,0.6,20,5,8.106400733,24.11094815,13.17006856,0.1738862,3,16,128,353,0.001740495,0.003621498,0.004814658,0.007582616,0.012096147,0.015682035,0.019795354,0.020953732,0.026515002,0.029190439,2.20E-05
0.4,0.6,20,6,8.931674143,41.22281216,16.73917664,0.308278073,4,18,95.5,281,0.000587353,0.003089451,0.003884507,0.006575185,0.010767784,0.014868636,0.023090324,0.030122128,0.033366902,0.033467522,7.34E-06
0.4,0.6,20,7,10.38818701,60.27486343,27.24619987,0.36993237,2,13,193.5,343,0.000907245,0.003489667,0.003950829,0.010780793,0.016889983,0.017325039,0.024092841,0.02938303,0.03202361,0.033832222,1.16E-05
0.4,0.6,20,8,9.962481913,64.33155466,24.00979749,0.479889425,2,7,196.5,261,0.00082367,0.004528731,0.007901488,0.008761968,0.016009469,0.018433816,0.019997883,0.027294408,0.03055353,0.037002581,1.03E-05
0.4,0.6,20,9,7.021116455,12.04354045,5.498449381,0.074695569,1,8,392,392,0.004085703,0.006643628,0.01046869,0.01263999,0.01583783,0.018410389,0.022909208,0.031965152,0.033243766,0.037470158,5.17E-05
0.4,0.6,20,10,8.067599209,23.9321216,13.54627642,0.17740584,1,7,393,393,0.002319826,0.00427221,0.006875464,0.012008545,0.014335794,0.015032326,0.020291138,0.024102095,0.027567917,0.031152279,2.94E-05
0.4,0.6,20,11,7.549067355,23.4980298,9.796439453,0.203790556,1,7,393,393,0.002909124,0.005091493,0.007601921,0.010474517,0.011456922,0.017209957,0.021631423,0.022823452,0.029827483,0.032621934,3.68E-05
0.4,0.6,20,12,8.656555435,27.50511627,15.00061537,0.177594502,1,7,393,393,0.001481863,0.003419453,0.00417224,0.007332245,0.011356638,0.013049037,0.017116266,0.024088253,0.029227042,0.031474601,1.85E-05
0.4,0.6,20,13,9.448982659,44.94287562,20.08116829,0.302804536,1,7,393,393,0.000754038,0.002354117,0.006702188,0.009599221,0.01363902,0.017292304,0.017462893,0.020197919,0.026314968,0.029187011,9.43E-06
0.4,0.6,20,14,8.904939707,37.61845873,16.74592146,0.272786835,2,15,192.5,354,0.001004852,0.002046097,0.006414686,0.007604004,0.010041757,0.014069897,0.024975975,0.028686462,0.031827462,0.032468744,1.26E-05
0.4,0.6,20,15,10.90889273,81.53519604,30.01660775,0.535379625,1,8,392,392,0.000696166,0.002722173,0.008042995,0.008230088,0.011427467,0.015117684,0.015827929,0.025147684,0.029387345,0.030459801,8.81E-06
0.4,0.6,20,16,7.955084954,21.09512492,11.59434391,0.145219546,2,7,196.5,377,0.001623393,0.003439906,0.006318566,0.009396209,0.010148057,0.011320651,0.017416582,0.019725752,0.028053134,0.029640454,2.03E-05
0.4,0.6,20,17,8.802214648,41.06924855,17.25110878,0.335363374,1,7,393,393,0.001157274,0.003747124,0.008481696,0.009008763,0.011141424,0.012825822,0.017592835,0.021422118,0.026119298,0.027229083,1.45E-05
0.4,0.6,20,18,7.166588536,14.87827438,9.003591312,0.113397752,1,7,393,393,0.002438712,0.005319082,0.010492975,0.012336818,0.014754761,0.018882857,0.021389385,0.025041833,0.028741177,0.031249416,3.09E-05
0.4,0.6,20,19,10.06463197,59.9049312,24.29856104,0.410562904,1,7,393,393,0.000993865,0.003607459,0.006876319,0.00917686,0.012585395,0.015938313,0.018475726,0.023989485,0.025602698,0.02840615,1.26E-05
0.4,0.6,20,20,9.97092726,58.51757272,24.42344259,0.40628421,3,7,131,181,0.00057751,0.002697815,0.004356296,0.007202767,0.011862683,0.014202126,0.020419407,0.022945039,0.024332809,0.030840606,7.22E-06
0.4,0.6,20,21,8.88670793,42.52985901,16.72144718,0.336455303,1,7,393,393,0.000787012,0.003826882,0.004922983,0.007091029,0.016464935,0.018895409,0.023834559,0.025024353,0.025660835,0.031666512,9.84E-06
0.4,0.6,20,22,9.142030957,45.42432482,19.04275179,0.344926823,1,7,393,393,0.000998587,0.00442506,0.012025166,0.015554004,0.016333544,0.019328187,0.02181078,0.022948461,0.025604352,0.029049534,1.25E-05
0.4,0.6,20,23,8.072153818,21.02736183,11.36896628,0.139590342,2,8,196,324,0.001280415,0.00161441,0.007110868,0.01319697,0.016414613,0.017795783,0.021735807,0.026323833,0.028044226,0.034672942,1.60E-05
0.4,0.6,21,0,7.880209511,30.83778498,11.87973199,0.288500483,1,2,398,398,0.002283346,0.005747722,0.008109021,0.010363668,0.013557591,0.016283973,0.020233246,0.02392384,0.026199244,0.028813193,2.85E-05
0.4,0.6,21,1,8.795158482,28.09199343,17.77789593,0.183027532,1,2,398,398,0.001188743,0.003535897,0.00683936,0.008868979,0.012329725,0.02128677,0.02291995,0.024869274,0.027912424,0.032881439,1.50E-05
0.4,0.6,21,2,9.804970943,56.33919569,22.33462092,0.394008382,1,2,398,398,0.000794543,0.004050692,0.006829114,0.008808704,0.015732301,0.019931738,0.024569021,0.02828757,0.031337342,0.036052516,1.01E-05
0.4,0.6,21,3,7.530610326,15.54734066,7.890937481,0.097549379,1,2,398,398,0.003385448,0.003719549,0.006201602,0.01081269,0.014899138,0.017141502,0.02313208,0.024344202,0.026144497,0.028408872,4.29E-05
0.4,0.6,21,4,9.058089965,44.65944526,18.42902597,0.34863991,1,6,394,394,0.000960655,0.004193561,0.005430888,0.009602937,0.014087869,0.018760124,0.021386153,0.02184961,0.025886854,0.030172247,1.22E-05
0.4,0.6,21,5,8.014786452,19.07735431,12.82641956,0.126167432,1,2,398,398,0.001806097,0.002410932,0.006484797,0.007392954,0.012852337,0.015966328,0.018568291,0.019629057,0.025550335,0.03017058,2.26E-05
0.4,0.6,21,6,9.992035103,43.38534653,20.69343235,0.234226094,3,14,128.6666667,342,0.000645518,0.001320284,0.001860328,0.004336884,0.008509708,0.011052799,0.012646084,0.015813656,0.019963788,0.026800512,8.17E-06
0.4,0.6,21,7,9.043603844,45.17793299,18.79487365,0.36224996,1,2,398,398,0.001123617,0.003787381,0.004027773,0.007946357,0.014120758,0.016265569,0.025974704,0.027131786,0.030592721,0.03672732,1.40E-05
0.4,0.6,21,8,8.038559873,17.6886394,12.18072305,0.109397828,1,2,398,398,0.001701023,0.002485417,0.004559466,0.007558335,0.010643652,0.014044952,0.016986135,0.019473416,0.02483819,0.028350533,2.15E-05
0.4,0.6,21,9,8.309739167,27.2807941,13.15749606,0.19620521,1,2,398,398,0.001356114,0.003581047,0.005010065,0.008204394,0.009053774,0.01555207,0.017372882,0.020922344,0.027755603,0.033480588,1.70E-05
0.4,0.6,21,10,9.243440388,45.56650548,18.09709109,0.332716435,1,2,398,398,0.001559986,0.00216073,0.006585463,0.009691542,0.01489969,0.017367711,0.018348473,0.025510973,0.026816008,0.036703295,1.95E-05
0.4,0.6,21,11,8.097566195,19.30066456,12.99353468,0.124155987,2,5,197.5,390,0.001378532,0.003920302,0.006283511,0.007931832,0.014513104,0.018625187,0.022515875,0.024281186,0.0303301,0.031543091,1.72E-05
0.4,0.6,21,12,7.713068209,22.66206493,10.29326749,0.177816807,1,2,398,398,0.001856462,0.006309487,0.007548301,0.010414079,0.011051924,0.016572692,0.023304487,0.023982899,0.0269022,0.031358616,2.32E-05
0.4,0.6,21,13,7.879366556,27.83114224,12.26560771,0.24255788,1,2,398,398,0.001942359,0.005552344,0.008583976,0.012895319,0.016093483,0.019775411,0.027860266,0.029415958,0.032176033,0.032717695,2.46E-05
0.4,0.6,21,14,9.163959492,38.91267483,17.88709372,0.262902682,2,7,196.5,366,0.001201194,0.001887103,0.004021839,0.006155149,0.008734251,0.015190499,0.016686513,0.018199999,0.023459106,0.024712293,1.52E-05
0.4,0.6,21,15,8.182525422,20.71178017,13.57464686,0.135409936,2,6,197,360,0.001767965,0.003318163,0.004626928,0.011047468,0.012204366,0.019122385,0.020128287,0.024134523,0.030998004,0.032577958,2.24E-05
0.4,0.6,21,16,9.699874978,55.7039551,21.47808711,0.40367572,1,2,398,398,0.000765978,0.003889091,0.004655391,0.007963997,0.015323986,0.016084886,0.018895671,0.025648515,0.025968702,0.028414226,9.57E-06
0.4,0.6,21,17,10.44033797,57.21739473,24.95808073,0.323134025,2,15,192.5,208,0.000342485,0.00241659,0.004162454,0.007980161,0.011815806,0.012921748,0.013181277,0.024507076,0.026835027,0.02745429,4.28E-06
0.4,0.6,21,18,7.141787029,13.17210865,8.113739846,0.095019459,1,2,398,398,0.003359212,0.005068987,0.007919654,0.015369729,0.017586532,0.019215687,0.024199726,0.025784204,0.028647749,0.029617945,4.25E-05
0.4,0.6,21,19,9.066407599,53.64459012,20.82731033,0.496513356,2,5,197.5,390,0.001450535,0.004430123,0.010858249,0.014183472,0.016860964,0.020615027,0.023372086,0.02761874,0.028510037,0.030717528,1.81E-05
0.4,0.6,21,20,8.208976179,31.48757348,12.88052457,0.258440581,1,2,398,398,0.001033765,0.004509753,0.00620525,0.009908483,0.017328615,0.023046721,0.026356287,0.027943947,0.030768458,0.034710496,1.29E-05
0.4,0.6,21,21,8.132991119,32.60448854,12.77526124,0.285939417,1,2,398,398,0.002142068,0.005669271,0.007869862,0.011999943,0.014051319,0.019557427,0.022337354,0.023386071,0.028456913,0.02933937,2.71E-05
0.4,0.6,21,22,8.09869254,20.96638513,12.09685651,0.13783264,1,2,398,398,0.001373127,0.003489274,0.006478471,0.010684039,0.012157129,0.015428426,0.020005653,0.022093278,0.023489785,0.031064776,1.72E-05
0.4,0.6,21,23,7.860935948,18.29310631,12.42511747,0.125727052,1,2,398,398,0.002179482,0.004629281,0.008642355,0.009962201,0.010635884,0.015675439,0.016941489,0.020474716,0.021655183,0.022111552,2.72E-05
0.4,0.6,22,0,8.225331827,21.80294757,14.50339236,0.147170402,2,6,197,383,0.001715593,0.002228468,0.009056803,0.00932446,0.012700631,0.014410779,0.016034099,0.022087957,0.02655975,0.029530461,2.14E-05
0.4,0.6,22,1,8.753258247,26.30886301,15.28833417,0.158788786,2,12,194,364,0.001561566,0.002172614,0.003292401,0.004322965,0.009857781,0.013577481,0.017520144,0.019890374,0.025156316,0.027865059,1.98E-05
0.4,0.6,22,2,7.793464696,23.73081998,10.53970826,0.185686497,2,6,197,374,0.00223739,0.004400621,0.008314304,0.009209768,0.009968137,0.011764236,0.023644034,0.024449992,0.028547808,0.029920236,2.83E-05
0.4,0.6,22,3,7.720289558,14.35743056,10.26165991,0.085750377,1,6,394,394,0.002102456,0.00354566,0.007042973,0.01203404,0.014802674,0.015494571,0.023796382,0.024691689,0.027155652,0.029081161,2.66E-05
0.4,0.6,22,4,10.65039061,65.38482679,25.63109961,0.377419604,4,17,95.75,256,0.000361173,0.001740308,0.002916486,0.004901522,0.009650199,0.015977902,0.017852709,0.020129425,0.022678173,0.023587352,4.51E-06
0.4,0.6,22,5,8.008874066,25.67037897,12.80902728,0.200833673,1,6,394,394,0.002360017,0.00419621,0.006924408,0.012131424,0.013042304,0.01540172,0.017727388,0.021792351,0.022787078,0.02636927,2.99E-05
0.4,0.6,22,6,9.983569118,63.37886194,25.06412807,0.466149413,2,9,195.5,201,0.000515704,0.004478372,0.005692335,0.009214785,0.00949868,0.017275233,0.022248859,0.026135208,0.027682409,0.031664862,6.45E-06
0.4,0.6,22,7,7.912983162,25.84491057,12.58360095,0.211269897,1,6,394,394,0.00163356,0.004027272,0.005458011,0.011911207,0.013412645,0.019466235,0.023175104,0.02782418,0.028370899,0.031447967,2.04E-05
0.4,0.6,22,8,7.940806268,19.25593434,9.481023462,0.119800885,1,6,394,394,0.001862138,0.004168558,0.006458858,0.009886617,0.012308393,0.014889821,0.017866232,0.022416166,0.024633248,0.029595329,2.33E-05
0.4,0.6,22,9,9.88913647,63.68463996,24.43617062,0.485102544,2,10,195,214,0.000649054,0.005411459,0.00823493,0.014389002,0.015117989,0.019412196,0.025984838,0.027307678,0.031509168,0.033222703,8.11E-06
0.4,0.6,22,10,8.380435403,35.1512176,13.99738472,0.294434835,1,6,394,394,0.001349418,0.005081686,0.009115392,0.010397453,0.012439126,0.014375241,0.018715166,0.021158355,0.028112745,0.028194851,1.69E-05
0.4,0.6,22,11,9.216368968,36.19144227,20.00716318,0.236978388,1,6,394,394,0.001443134,0.002250212,0.005902672,0.008689317,0.011302592,0.017969351,0.019251964,0.024708536,0.028316608,0.029682887,1.83E-05
0.4,0.6,22,12,8.818732423,43.27524654,17.09321776,0.361341708,1,6,394,394,0.001187213,0.004191452,0.008469704,0.010733395,0.016331557,0.01681818,0.019171699,0.022842973,0.026930963,0.030882882,1.48E-05
0.4,0.6,22,13,9.412048729,49.71655526,19.53565509,0.367328701,3,11,129.6666667,328,0.000969655,0.002679803,0.005660952,0.009845167,0.015813206,0.020463859,0.021162808,0.027554556,0.028889231,0.030282326,1.23E-05
0.4,0.6,22,14,7.876622062,25.88835407,11.61252583,0.212498599,1,6,394,394,0.002455597,0.003028437,0.008025638,0.012312964,0.013697974,0.01544021,0.021005083,0.023036272,0.024952666,0.028016597,3.11E-05
0.4,0.6,22,15,8.338093842,33.26533766,13.95425027,0.272517004,1,6,394,394,0.001235244,0.004850787,0.007215555,0.011840902,0.014186185,0.016761657,0.018270585,0.020460745,0.026895976,0.030789832,1.54E-05
0.4,0.6,22,16,8.780372157,37.21170626,16.69662832,0.282708789,2,12,194,364,0.001389461,0.002613088,0.00542258,0.009735157,0.011898308,0.01556517,0.016809364,0.019999471,0.026072256,0.027435622,1.74E-05
0.4,0.6,22,17,8.088684166,23.59983377,11.76154779,0.165568563,2,6,197,379,0.001394181,0.003869468,0.008904351,0.008975813,0.011200801,0.01368777,0.016506748,0.021737167,0.022289361,0.02732073,1.76E-05
0.4,0.6,22,18,8.121444,20.43921639,13.33475116,0.135779591,1,6,394,394,0.002089127,0.003375207,0.007062967,0.007718826,0.011672249,0.016942965,0.01826061,0.021944528,0.025729642,0.031117136,2.61E-05
0.4,0.6,22,19,7.686095685,22.14953129,10.8663326,0.176671055,1,6,394,394,0.003331911,0.004002906,0.007352672,0.011183474,0.015401308,0.019438487,0.022674409,0.026119707,0.02842346,0.031564272,4.22E-05
0.4,0.6,22,20,9.686332585,52.08114636,22.18860111,0.362846858,3,15,128.3333333,257,0.000431941,0.004560387,0.006750961,0.009743878,0.012558355,0.015956056,0.020462144,0.02429438,0.026341448,0.030857696,5.47E-06
0.4,0.6,22,21,9.126678288,40.79042584,18.74086135,0.291002245,1,6,394,394,0.001518921,0.004105917,0.00491262,0.00835087,0.008755016,0.012329707,0.020405262,0.025866723,0.028071681,0.030392969,1.90E-05
0.4,0.6,22,22,8.866684655,33.53880999,17.40829333,0.231110057,2,6,197,284,0.000802968,0.002322348,0.006361709,0.00841696,0.00897494,0.013528211,0.017342126,0.02192118,0.026655944,0.027819946,1.00E-05
0.4,0.6,22,23,10.48859923,67.10806552,25.43380667,0.420537856,3,26,124.6666667,205,0.000360016,0.002248926,0.006374837,0.007638465,0.011792147,0.013898269,0.017976513,0.028717401,0.03366747,0.035731491,4.50E-06
0.4,0.6,23,0,9.091419818,31.60825706,19.07604713,0.196213744,2,5,197.5,329,0.00096888,0.002523988,0.006347508,0.008569533,0.013156492,0.016434456,0.021479038,0.023837241,0.024143643,0.029563641,1.23E-05
0.4,0.6,23,1,9.117699126,43.90040872,19.29299295,0.335081303,1,1,399,399,0.001126636,0.003899228,0.008410722,0.010918689,0.012964788,0.013833497,0.016941466,0.022481308,0.024484142,0.025612653,1.43E-05
0.4,0.6,23,2,8.036954134,23.58788018,13.02071473,0.174266302,1,1,399,399,0.001850341,0.004050389,0.005649263,0.009623768,0.012128096,0.014829102,0.017211545,0.019962523,0.02709401,0.029520243,2.31E-05
0.4,0.6,23,3,8.69236704,25.29994935,14.7577489,0.152188396,1,1,399,399,0.001394546,0.00220132,0.004940517,0.008505898,0.012034409,0.01378396,0.0213521,0.022993919,0.030827185,0.03366615,1.74E-05
0.4,0.6,23,4,7.203114013,15.27922555,10.19819422,0.121835862,1,1,399,399,0.003007486,0.004966164,0.00874319,0.009926308,0.012677142,0.015978746,0.017976232,0.024641419,0.027906003,0.030032424,3.81E-05
0.4,0.6,23,5,9.6389785,51.9334604,22.4614671,0.371691742,2,1,199.5,242,0.000768709,0.002715525,0.003827751,0.009382789,0.013721184,0.014490954,0.018237766,0.020180635,0.023579629,0.026973585,9.61E-06
0.4,0.6,23,6,7.484811167,21.4606553,10.15315915,0.180548353,1,1,399,399,0.002467474,0.006077672,0.010283804,0.014382777,0.016720874,0.019402331,0.024985015,0.028136715,0.029170849,0.03416561,3.08E-05
0.4,0.6,23,7,12.26508543,104.0527779,39.43694521,0.51815312,3,34,122,249,0.000221972,0.001978087,0.006599472,0.007515941,0.010286768,0.014729328,0.018199757,0.023912391,0.029654563,0.032224259,2.81E-06
0.4,0.6,23,8,8.348170746,31.17535948,12.79782476,0.23752382,1,1,399,399,0.002033695,0.005731429,0.006741797,0.010335182,0.01263225,0.016078601,0.016886046,0.024306645,0.027636588,0.029931171,2.57E-05
0.4,0.6,23,9,7.198500758,15.25118962,7.39652522,0.108714592,1,1,399,399,0.004202359,0.006567172,0.008188529,0.010651081,0.014567099,0.016418375,0.019638754,0.025491046,0.030115822,0.031706854,5.32E-05
0.4,0.6,23,10,8.299806358,32.17187073,12.88932191,0.256397151,1,1,399,399,0.001206827,0.006778189,0.00809894,0.010643557,0.014550624,0.019537586,0.022911806,0.02766327,0.031876548,0.033817822,1.53E-05
0.4,0.6,23,11,8.485772481,27.90783279,15.56533685,0.195431395,1,1,399,399,0.00172959,0.003152661,0.006307214,0.009430987,0.010934396,0.01278355,0.013762202,0.016852326,0.023393058,0.028636013,2.19E-05
0.4,0.6,23,12,9.651408179,58.52099463,23.61807467,0.464592931,1,1,399,399,0.001278228,0.003914314,0.007860321,0.013828299,0.01435721,0.023750648,0.025588489,0.029051074,0.029192223,0.032267658,1.62E-05
0.4,0.6,23,13,8.191996982,27.92930711,13.54157524,0.216279734,2,1,199.5,389,0.001805025,0.004065273,0.007830733,0.009675124,0.012794902,0.016820169,0.018690947,0.022321905,0.030664857,0.031974253,2.26E-05
0.4,0.6,23,14,9.486650999,44.64451779,21.18040554,0.298265974,2,1,199.5,343,0.000908244,0.002408375,0.007282383,0.009757065,0.014585234,0.016542466,0.019073215,0.02215409,0.026725593,0.032798313,1.15E-05
0.4,0.6,23,15,9.425438995,52.16134915,20.92643524,0.402180457,1,1,399,399,0.001151627,0.003996925,0.006137412,0.007648686,0.009751754,0.014971244,0.016658732,0.022734648,0.02372518,0.024836693,1.44E-05
0.4,0.6,23,16,7.723673211,26.83642917,10.36120483,0.237148065,1,1,399,399,0.002053224,0.008184847,0.011413952,0.01364797,0.014759503,0.01749906,0.01919633,0.023065132,0.024663126,0.030452998,2.57E-05
0.4,0.6,23,17,8.913765187,32.78251599,15.24586783,0.210591003,1,1,399,399,0.000884445,0.001994202,0.003935498,0.008372474,0.009255461,0.009789093,0.012420006,0.015464435,0.015994712,0.020347583,1.11E-05
0.4,0.6,23,18,7.6336092,19.19001768,11.73783145,0.145817115,1,1,399,399,0.002180567,0.005750138,0.010506388,0.01235578,0.013286331,0.019663155,0.02348551,0.03086222,0.036490269,0.038554157,2.76E-05
0.4,0.6,23,19,7.512348046,17.88684989,8.706477555,0.127430788,1,1,399,399,0.002100119,0.005596603,0.009173888,0.012549343,0.015758773,0.016826942,0.019634338,0.023289102,0.028933838,0.030623148,2.63E-05
0.4,0.6,23,20,9.428176794,33.84715638,19.73203636,0.192636814,1,1,399,399,0.000849233,0.001590067,0.003775508,0.006967187,0.009192915,0.009965618,0.011763231,0.016130161,0.027465779,0.028104896,1.06E-05
